"","Address","Sale.Price","Sqr.Ft","Bedrooms","Baths","Neighborhood","Walk.Score","School.District"
"501","55 Brooksdale Rd,Boston, MA 02135","925000","3204","4","2.5","Boston","71","Lyndon"
"502","55 Brooksdale Rd,Boston, MA 02135","925000","3204","4","2.5","Boston","71","JoyceKilmer"
"503","55 Brooksdale Rd,Boston, MA 02135","925000","3204","4","2.5","Boston","71","TheEnglishHigh"
"504","55 Brooksdale Rd,Boston, MA 02135","925000","3204","4","2.5","Boston","71","BostonLatinAcademy"
"505","5 Vinal St #4,Boston, MA 02135","525000","838","2","1Bath","Brighton","90","Mozart"
"506","5 Vinal St #4,Boston, MA 02135","525000","838","2","1Bath","Brighton","90","RafaelHernandez"
"507","5 Vinal St #4,Boston, MA 02135","525000","838","2","1Bath","Brighton","90","Lyndon"
"508","5 Vinal St #4,Boston, MA 02135","525000","838","2","1Bath","Brighton","90","JoyceKilmer"
"509","5 Vinal St #4,Boston, MA 02135","525000","838","2","1Bath","Brighton","90","BostonLatinAcademy"
"510","5 Vinal St #4,Boston, MA 02135","525000","838","2","1Bath","Brighton","90","TheEnglishHigh"
"511","43 Commercial Wharf #6,Boston, MA 02110","1474000","1329","2","2","Waterfront","98","MichaelJPerkins"
"512","43 Commercial Wharf #6,Boston, MA 02110","1474000","1329","2","2","Waterfront","98","RafaelHernandez"
"513","43 Commercial Wharf #6,Boston, MA 02110","1474000","1329","2","2","Waterfront","98","RichardJMurphy"
"514","43 Commercial Wharf #6,Boston, MA 02110","1474000","1329","2","2","Waterfront","98","DrWilliamHendersonUpper"
"515","43 Commercial Wharf #6,Boston, MA 02110","1474000","1329","2","2","Waterfront","98","CharlestownHigh"
"516","43 Commercial Wharf #6,Boston, MA 02110","1474000","1329","2","2","Waterfront","98","EastBostonHigh"
"517","59 Fleet St #5,Boston, MA 02109","680000","792","2","1Bath","Waterfront","100","MichaelJPerkins"
"518","59 Fleet St #5,Boston, MA 02109","680000","792","2","1Bath","Waterfront","100","RafaelHernandez"
"519","59 Fleet St #5,Boston, MA 02109","680000","792","2","1Bath","Waterfront","100","RichardJMurphy"
"520","59 Fleet St #5,Boston, MA 02109","680000","792","2","1Bath","Waterfront","100","DrWilliamHendersonUpper"
"521","59 Fleet St #5,Boston, MA 02109","680000","792","2","1Bath","Waterfront","100","EastBostonHigh"
"522","59 Fleet St #5,Boston, MA 02109","680000","792","2","1Bath","Waterfront","100","CharlestownHigh"
"523","440 Commercial St #202,Boston, MA 02109","775000","967",NA,"1Bath","Waterfront","98","RafaelHernandez"
"524","440 Commercial St #202,Boston, MA 02109","775000","967",NA,"1Bath","Waterfront","98","MichaelJPerkins"
"525","440 Commercial St #202,Boston, MA 02109","775000","967",NA,"1Bath","Waterfront","98","DrWilliamHendersonUpper"
"526","440 Commercial St #202,Boston, MA 02109","775000","967",NA,"1Bath","Waterfront","98","RichardJMurphy"
"527","440 Commercial St #202,Boston, MA 02109","775000","967",NA,"1Bath","Waterfront","98","EastBostonHigh"
"528","440 Commercial St #202,Boston, MA 02109","775000","967",NA,"1Bath","Waterfront","98","CharlestownHigh"
"529","371 - 373 Hanover St #5,Boston, MA 02113","690000","695",NA,"1Bath","North End","100","MichaelJPerkins"
"530","371 - 373 Hanover St #5,Boston, MA 02113","690000","695",NA,"1Bath","North End","100","RafaelHernandez"
"531","371 - 373 Hanover St #5,Boston, MA 02113","690000","695",NA,"1Bath","North End","100","DrWilliamHendersonUpper"
"532","371 - 373 Hanover St #5,Boston, MA 02113","690000","695",NA,"1Bath","North End","100","RichardJMurphy"
"533","371 - 373 Hanover St #5,Boston, MA 02113","690000","695",NA,"1Bath","North End","100","EastBostonHigh"
"534","371 - 373 Hanover St #5,Boston, MA 02113","690000","695",NA,"1Bath","North End","100","CharlestownHigh"
"535","371 - 373 Hanover St #5,Boston, MA 02113","690000","695",NA,"1Bath","North End","100","MichaelJPerkins"
"536","371 - 373 Hanover St #5,Boston, MA 02113","690000","695",NA,"1Bath","North End","100","RafaelHernandez"
"537","371 - 373 Hanover St #5,Boston, MA 02113","690000","695",NA,"1Bath","North End","100","RichardJMurphy"
"538","371 - 373 Hanover St #5,Boston, MA 02113","690000","695",NA,"1Bath","North End","100","DrWilliamHendersonUpper"
"539","371 - 373 Hanover St #5,Boston, MA 02113","690000","695",NA,"1Bath","North End","100","CharlestownHigh"
"540","371 - 373 Hanover St #5,Boston, MA 02113","690000","695",NA,"1Bath","North End","100","EastBostonHigh"
"541","36 Concord St #2,Boston, MA 02129","787000","1014","2","1Bath","Charlestown","88","MichaelJPerkins"
"542","36 Concord St #2,Boston, MA 02129","787000","1014","2","1Bath","Charlestown","88","RafaelHernandez"
"543","36 Concord St #2,Boston, MA 02129","787000","1014","2","1Bath","Charlestown","88","DrWilliamHendersonUpper"
"544","36 Concord St #2,Boston, MA 02129","787000","1014","2","1Bath","Charlestown","88","RichardJMurphy"
"545","36 Concord St #2,Boston, MA 02129","787000","1014","2","1Bath","Charlestown","88","CharlestownHigh"
"546","36 Concord St #2,Boston, MA 02129","787000","1014","2","1Bath","Charlestown","88","EastBostonHigh"
"547","82-82A Bunker Hill St,Boston, MA 02129","1275000","2640","3","3","Charlestown","84","RafaelHernandez"
"548","82-82A Bunker Hill St,Boston, MA 02129","1275000","2640","3","3","Charlestown","84","MichaelJPerkins"
"549","82-82A Bunker Hill St,Boston, MA 02129","1275000","2640","3","3","Charlestown","84","DrWilliamHendersonUpper"
"550","82-82A Bunker Hill St,Boston, MA 02129","1275000","2640","3","3","Charlestown","84","RichardJMurphy"
"551","82-82A Bunker Hill St,Boston, MA 02129","1275000","2640","3","3","Charlestown","84","EastBostonHigh"
"552","82-82A Bunker Hill St,Boston, MA 02129","1275000","2640","3","3","Charlestown","84","CharlestownHigh"
"553","9 Prospect St #1,Boston, MA 02129","1180000","1831","2","2.5","Charlestown","86","RafaelHernandez"
"554","9 Prospect St #1,Boston, MA 02129","1180000","1831","2","2.5","Charlestown","86","MichaelJPerkins"
"555","9 Prospect St #1,Boston, MA 02129","1180000","1831","2","2.5","Charlestown","86","RichardJMurphy"
"556","9 Prospect St #1,Boston, MA 02129","1180000","1831","2","2.5","Charlestown","86","DrWilliamHendersonUpper"
"557","9 Prospect St #1,Boston, MA 02129","1180000","1831","2","2.5","Charlestown","86","CharlestownHigh"
"558","9 Prospect St #1,Boston, MA 02129","1180000","1831","2","2.5","Charlestown","86","EastBostonHigh"
"559","58 High St #3,Boston, MA 02129","1125000","1241","2","2","Charlestown","91","MichaelJPerkins"
"560","58 High St #3,Boston, MA 02129","1125000","1241","2","2","Charlestown","91","RafaelHernandez"
"561","58 High St #3,Boston, MA 02129","1125000","1241","2","2","Charlestown","91","DrWilliamHendersonUpper"
"562","58 High St #3,Boston, MA 02129","1125000","1241","2","2","Charlestown","91","RichardJMurphy"
"563","58 High St #3,Boston, MA 02129","1125000","1241","2","2","Charlestown","91","EastBostonHigh"
"564","58 High St #3,Boston, MA 02129","1125000","1241","2","2","Charlestown","91","CharlestownHigh"
"565","26 Green St,Boston, MA 02129","2000000","2544","5","2.5","Charlestown","91","RafaelHernandez"
"566","26 Green St,Boston, MA 02129","2000000","2544","5","2.5","Charlestown","91","MichaelJPerkins"
"567","26 Green St,Boston, MA 02129","2000000","2544","5","2.5","Charlestown","91","RichardJMurphy"
"568","26 Green St,Boston, MA 02129","2000000","2544","5","2.5","Charlestown","91","DrWilliamHendersonUpper"
"569","26 Green St,Boston, MA 02129","2000000","2544","5","2.5","Charlestown","91","CharlestownHigh"
"570","26 Green St,Boston, MA 02129","2000000","2544","5","2.5","Charlestown","91","EastBostonHigh"
"571","382 Commonwealth Ave #11,Boston, MA 02215","1315000","1076","2","2","Back Bay","97","RafaelHernandez"
"572","382 Commonwealth Ave #11,Boston, MA 02215","1315000","1076","2","2","Back Bay","97","MichaelJPerkins"
"573","382 Commonwealth Ave #11,Boston, MA 02215","1315000","1076","2","2","Back Bay","97","DrWilliamHendersonUpper"
"574","382 Commonwealth Ave #11,Boston, MA 02215","1315000","1076","2","2","Back Bay","97","RichardJMurphy"
"575","382 Commonwealth Ave #11,Boston, MA 02215","1315000","1076","2","2","Back Bay","97","CharlestownHigh"
"576","382 Commonwealth Ave #11,Boston, MA 02215","1315000","1076","2","2","Back Bay","97","BostonLatinAcademy"
"577","43 Commonwealth Ave #2,Boston, MA 02116","2100000","1672","2","1.5","Back Bay","98","RafaelHernandez"
"578","43 Commonwealth Ave #2,Boston, MA 02116","2100000","1672","2","1.5","Back Bay","98","MichaelJPerkins"
"579","43 Commonwealth Ave #2,Boston, MA 02116","2100000","1672","2","1.5","Back Bay","98","DrWilliamHendersonUpper"
"580","43 Commonwealth Ave #2,Boston, MA 02116","2100000","1672","2","1.5","Back Bay","98","RichardJMurphy"
"581","43 Commonwealth Ave #2,Boston, MA 02116","2100000","1672","2","1.5","Back Bay","98","BostonLatinAcademy"
"582","43 Commonwealth Ave #2,Boston, MA 02116","2100000","1672","2","1.5","Back Bay","98","CharlestownHigh"
"583","350 Marlborough St #2,Boston, MA 02115","730000","860",NA,"1.5","Back Bay","97","RafaelHernandez"
"584","350 Marlborough St #2,Boston, MA 02115","730000","860",NA,"1.5","Back Bay","97","MichaelJPerkins"
"585","350 Marlborough St #2,Boston, MA 02115","730000","860",NA,"1.5","Back Bay","97","RichardJMurphy"
"586","350 Marlborough St #2,Boston, MA 02115","730000","860",NA,"1.5","Back Bay","97","DrWilliamHendersonUpper"
"587","350 Marlborough St #2,Boston, MA 02115","730000","860",NA,"1.5","Back Bay","97","CharlestownHigh"
"588","350 Marlborough St #2,Boston, MA 02115","730000","860",NA,"1.5","Back Bay","97","BostonLatinAcademy"
"589","483 Beacon St #36,Boston, MA 02115","525000","475",NA,"1Bath","Back Bay","96","RafaelHernandez"
"590","483 Beacon St #36,Boston, MA 02115","525000","475",NA,"1Bath","Back Bay","96","MichaelJPerkins"
"591","483 Beacon St #36,Boston, MA 02115","525000","475",NA,"1Bath","Back Bay","96","DrWilliamHendersonUpper"
"592","483 Beacon St #36,Boston, MA 02115","525000","475",NA,"1Bath","Back Bay","96","RichardJMurphy"
"593","483 Beacon St #36,Boston, MA 02115","525000","475",NA,"1Bath","Back Bay","96","CharlestownHigh"
"594","483 Beacon St #36,Boston, MA 02115","525000","475",NA,"1Bath","Back Bay","96","BostonLatinAcademy"
"595","473 Beacon St #4,Boston, MA 02116","588000","549",NA,"1Bath","Back Bay","96","MichaelJPerkins"
"596","473 Beacon St #4,Boston, MA 02116","588000","549",NA,"1Bath","Back Bay","96","RafaelHernandez"
"597","473 Beacon St #4,Boston, MA 02116","588000","549",NA,"1Bath","Back Bay","96","RichardJMurphy"
"598","473 Beacon St #4,Boston, MA 02116","588000","549",NA,"1Bath","Back Bay","96","DrWilliamHendersonUpper"
"599","473 Beacon St #4,Boston, MA 02116","588000","549",NA,"1Bath","Back Bay","96","CharlestownHigh"
"600","473 Beacon St #4,Boston, MA 02116","588000","549",NA,"1Bath","Back Bay","96","BostonLatinAcademy"
"601","6 Colchester St,Boston, MA 02136","500000","1056","3","1Bath","Hyde Park's Readville","46","PhineasBates"
"602","6 Colchester St,Boston, MA 02136","500000","1056","3","1Bath","Hyde Park's Readville","46","WilliamHOhrenberger"
"603","6 Colchester St,Boston, MA 02136","500000","1056","3","1Bath","Hyde Park's Readville","46","Lyndon"
"604","6 Colchester St,Boston, MA 02136","500000","1056","3","1Bath","Hyde Park's Readville","46","JoyceKilmer"
"605","6 Colchester St,Boston, MA 02136","500000","1056","3","1Bath","Hyde Park's Readville","46","BostonCommunityLeadershipAcademy"
"606","6 Colchester St,Boston, MA 02136","500000","1056","3","1Bath","Hyde Park's Readville","46","DrWilliamHendersonUpper"
"607","935 Metropolitan Ave,Boston, MA 02136","749000","2620","4","2","Hyde Park's Fairmount","54","WilliamHOhrenberger"
"608","935 Metropolitan Ave,Boston, MA 02136","749000","2620","4","2","Hyde Park's Fairmount","54","PhineasBates"
"609","935 Metropolitan Ave,Boston, MA 02136","749000","2620","4","2","Hyde Park's Fairmount","54","JoyceKilmer"
"610","935 Metropolitan Ave,Boston, MA 02136","749000","2620","4","2","Hyde Park's Fairmount","54","DrWilliamHendersonUpper"
"611","935 Metropolitan Ave,Boston, MA 02136","749000","2620","4","2","Hyde Park's Fairmount","54","TheEnglishHigh"
"612","935 Metropolitan Ave,Boston, MA 02136","749000","2620","4","2","Hyde Park's Fairmount","54","BostonCommunityLeadershipAcademy"
"613","77 W Milton St,Boston, MA 02136","680000","1832","4","2","Hyde Park's Readville","53","WilliamHOhrenberger"
"614","77 W Milton St,Boston, MA 02136","680000","1832","4","2","Hyde Park's Readville","53","JoyceKilmer"
"615","77 W Milton St,Boston, MA 02136","680000","1832","4","2","Hyde Park's Readville","53","DrWilliamHendersonUpper"
"616","77 W Milton St,Boston, MA 02136","680000","1832","4","2","Hyde Park's Readville","53","Lyndon"
"617","77 W Milton St,Boston, MA 02136","680000","1832","4","2","Hyde Park's Readville","53","BostonCommunityLeadershipAcademy"
"618","77 W Milton St,Boston, MA 02136","680000","1832","4","2","Hyde Park's Readville","53","TheEnglishHigh"
"619","1399 River St #2,Boston, MA 02136","410000","825","2","1Bath","Hyde Park","69","PhineasBates"
"620","1399 River St #2,Boston, MA 02136","410000","825","2","1Bath","Hyde Park","69","WilliamHOhrenberger"
"621","1399 River St #2,Boston, MA 02136","410000","825","2","1Bath","Hyde Park","69","JoyceKilmer"
"622","1399 River St #2,Boston, MA 02136","410000","825","2","1Bath","Hyde Park","69","Lyndon"
"623","1399 River St #2,Boston, MA 02136","410000","825","2","1Bath","Hyde Park","69","BostonCommunityLeadershipAcademy"
"624","1399 River St #2,Boston, MA 02136","410000","825","2","1Bath","Hyde Park","69","DrWilliamHendersonUpper"
"625","22 Highland St,Boston, MA 02136","620000","1305","3","2","Hyde Park's Fairmount","75","PhineasBates"
"626","22 Highland St,Boston, MA 02136","620000","1305","3","2","Hyde Park's Fairmount","75","WilliamHOhrenberger"
"627","22 Highland St,Boston, MA 02136","620000","1305","3","2","Hyde Park's Fairmount","75","Lyndon"
"628","22 Highland St,Boston, MA 02136","620000","1305","3","2","Hyde Park's Fairmount","75","JoyceKilmer"
"629","22 Highland St,Boston, MA 02136","620000","1305","3","2","Hyde Park's Fairmount","75","BostonCommunityLeadershipAcademy"
"630","22 Highland St,Boston, MA 02136","620000","1305","3","2","Hyde Park's Fairmount","75","DrWilliamHendersonUpper"
"631","3 Raymond St Unit A,Boston, MA 02134","780000","2084","3","2.5","Allston","91","RafaelHernandez"
"632","3 Raymond St Unit A,Boston, MA 02134","780000","2084","3","2.5","Allston","91","MichaelJPerkins"
"633","3 Raymond St Unit A,Boston, MA 02134","780000","2084","3","2.5","Allston","91","JoyceKilmer"
"634","3 Raymond St Unit A,Boston, MA 02134","780000","2084","3","2.5","Allston","91","Lyndon"
"635","3 Raymond St Unit A,Boston, MA 02134","780000","2084","3","2.5","Allston","91","CharlestownHigh"
"636","3 Raymond St Unit A,Boston, MA 02134","780000","2084","3","2.5","Allston","91","TheEnglishHigh"
"637","50 Hichborn #202,Boston, MA 02135","725000","728",NA,"1Bath","Brighton","87","RafaelHernandez"
"638","50 Hichborn #202,Boston, MA 02135","725000","728",NA,"1Bath","Brighton","87","MichaelJPerkins"
"639","50 Hichborn #202,Boston, MA 02135","725000","728",NA,"1Bath","Brighton","87","JoyceKilmer"
"640","50 Hichborn #202,Boston, MA 02135","725000","728",NA,"1Bath","Brighton","87","Lyndon"
"641","50 Hichborn #202,Boston, MA 02135","725000","728",NA,"1Bath","Brighton","87","TheEnglishHigh"
"642","50 Hichborn #202,Boston, MA 02135","725000","728",NA,"1Bath","Brighton","87","BostonLatinAcademy"
"643","15 N Beacon St #908,Boston, MA 02134","545000","812","2","1.5","Allston","98","MichaelJPerkins"
"644","15 N Beacon St #908,Boston, MA 02134","545000","812","2","1.5","Allston","98","RafaelHernandez"
"645","15 N Beacon St #908,Boston, MA 02134","545000","812","2","1.5","Allston","98","JoyceKilmer"
"646","15 N Beacon St #908,Boston, MA 02134","545000","812","2","1.5","Allston","98","Lyndon"
"647","15 N Beacon St #908,Boston, MA 02134","545000","812","2","1.5","Allston","98","BostonLatinAcademy"
"648","15 N Beacon St #908,Boston, MA 02134","545000","812","2","1.5","Allston","98","TheEnglishHigh"
"649","335 Maverick St #1,Boston, MA 02128","647500","1195","2","2","East Boston's Jeffries Point","83","RafaelHernandez"
"650","335 Maverick St #1,Boston, MA 02128","647500","1195","2","2","East Boston's Jeffries Point","83","MichaelJPerkins"
"651","335 Maverick St #1,Boston, MA 02128","647500","1195","2","2","East Boston's Jeffries Point","83","RichardJMurphy"
"652","335 Maverick St #1,Boston, MA 02128","647500","1195","2","2","East Boston's Jeffries Point","83","DrWilliamHendersonUpper"
"653","335 Maverick St #1,Boston, MA 02128","647500","1195","2","2","East Boston's Jeffries Point","83","CharlestownHigh"
"654","335 Maverick St #1,Boston, MA 02128","647500","1195","2","2","East Boston's Jeffries Point","83","EastBostonHigh"
"655","134 Coleridge St,Boston, MA 02128","635000","1594","3","1.5","Boston","68","RafaelHernandez"
"656","134 Coleridge St,Boston, MA 02128","635000","1594","3","1.5","Boston","68","MichaelJPerkins"
"657","134 Coleridge St,Boston, MA 02128","635000","1594","3","1.5","Boston","68","DrWilliamHendersonUpper"
"658","134 Coleridge St,Boston, MA 02128","635000","1594","3","1.5","Boston","68","RichardJMurphy"
"659","134 Coleridge St,Boston, MA 02128","635000","1594","3","1.5","Boston","68","EastBostonHigh"
"660","134 Coleridge St,Boston, MA 02128","635000","1594","3","1.5","Boston","68","CharlestownHigh"
"661","439 Chelsea St,Boston, MA 02128","530000","1771","3","2","East Boston","86","MichaelJPerkins"
"662","439 Chelsea St,Boston, MA 02128","530000","1771","3","2","East Boston","86","RafaelHernandez"
"663","439 Chelsea St,Boston, MA 02128","530000","1771","3","2","East Boston","86","RichardJMurphy"
"664","439 Chelsea St,Boston, MA 02128","530000","1771","3","2","East Boston","86","DrWilliamHendersonUpper"
"665","439 Chelsea St,Boston, MA 02128","530000","1771","3","2","East Boston","86","EastBostonHigh"
"666","439 Chelsea St,Boston, MA 02128","530000","1771","3","2","East Boston","86","CharlestownHigh"
"667","321-325 Meridian St #1,Boston, MA 02128","165000","490",NA,"1Bath","Boston","95","MichaelJPerkins"
"668","321-325 Meridian St #1,Boston, MA 02128","165000","490",NA,"1Bath","Boston","95","RafaelHernandez"
"669","321-325 Meridian St #1,Boston, MA 02128","165000","490",NA,"1Bath","Boston","95","DrWilliamHendersonUpper"
"670","321-325 Meridian St #1,Boston, MA 02128","165000","490",NA,"1Bath","Boston","95","RichardJMurphy"
"671","321-325 Meridian St #1,Boston, MA 02128","165000","490",NA,"1Bath","Boston","95","EastBostonHigh"
"672","321-325 Meridian St #1,Boston, MA 02128","165000","490",NA,"1Bath","Boston","95","CharlestownHigh"
"673","276 Princeton St #3,Boston, MA 02128","510000","1120","2","1Bath","Boston","93","MichaelJPerkins"
"674","276 Princeton St #3,Boston, MA 02128","510000","1120","2","1Bath","Boston","93","RafaelHernandez"
"675","276 Princeton St #3,Boston, MA 02128","510000","1120","2","1Bath","Boston","93","DrWilliamHendersonUpper"
"676","276 Princeton St #3,Boston, MA 02128","510000","1120","2","1Bath","Boston","93","RichardJMurphy"
"677","276 Princeton St #3,Boston, MA 02128","510000","1120","2","1Bath","Boston","93","CharlestownHigh"
"678","276 Princeton St #3,Boston, MA 02128","510000","1120","2","1Bath","Boston","93","EastBostonHigh"
"679","76 Boylston #5,Newton, MA 02467","363000","710","2","1Bath","Newton","69","Bowen"
"680","76 Boylston #5,Newton, MA 02467","363000","710","2","1Bath","Newton","69","CharlesEBrownMiddle"
"681","76 Boylston #5,Newton, MA 02467","363000","710","2","1Bath","Newton","69","NewtonSouthHigh"
